"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2024","0.080911","0.080110","0.081345","0.078685","799.89M","1.00%"
"01/12/2024","0.080108","0.084575","0.085423","0.077926","1.72B","-5.28%"
"01/11/2024","0.084574","0.082990","0.087889","0.082230","2.33B","1.91%"
"01/10/2024","0.082987","0.079232","0.084870","0.076613","2.16B","4.74%"
"01/09/2024","0.079229","0.081305","0.083406","0.077116","3.45B","-2.59%"
"01/08/2024","0.081336","0.078223","0.081727","0.074175","2.20B","3.98%"
"01/07/2024","0.078223","0.080586","0.081415","0.077142","1.46B","-2.93%"
"01/06/2024","0.080584","0.082656","0.082656","0.078410","1.74B","-2.51%"
"01/05/2024","0.082657","0.084008","0.084798","0.080806","2.24B","-1.61%"
"01/04/2024","0.084010","0.082003","0.084575","0.081142","2.09B","2.45%"
"01/03/2024","0.082002","0.091044","0.092124","0.077105","3.33B","-9.93%"
"01/02/2024","0.091043","0.091994","0.094339","0.090522","1.71B","-1.02%"
"01/01/2024","0.091986","0.089543","0.092074","0.088504","924.37M","2.73%"
"12/31/2023","0.089544","0.089992","0.090867","0.088198","749.30M","-0.50%"
"12/30/2023","0.089992","0.090978","0.091394","0.089237","721.13M","-1.08%"
"12/29/2023","0.090973","0.091773","0.092986","0.089279","1.20B","-0.87%"
"12/28/2023","0.091773","0.093612","0.094891","0.091127","1.43B","-1.96%"
"12/27/2023","0.093609","0.091364","0.093841","0.089609","1.18B","2.46%"
"12/26/2023","0.091366","0.094345","0.094387","0.088005","1.67B","-3.16%"
"12/25/2023","0.094345","0.091717","0.095303","0.091296","1.25B","2.87%"
"12/24/2023","0.091716","0.093463","0.094834","0.090587","1.64B","-1.88%"
"12/23/2023","0.093474","0.095029","0.095029","0.092140","1.08B","-1.64%"
"12/22/2023","0.095031","0.094961","0.095577","0.092114","1.89B","0.08%"
"12/21/2023","0.094956","0.091480","0.097625","0.090654","2.55B","3.80%"
"12/20/2023","0.091480","0.090196","0.093315","0.089532","1.87B","1.42%"
"12/19/2023","0.090198","0.092116","0.093455","0.089357","1.50B","-2.08%"
"12/18/2023","0.092116","0.092905","0.093747","0.086621","2.24B","-0.84%"
"12/17/2023","0.092901","0.097140","0.097770","0.092513","1.54B","-4.37%"
"12/16/2023","0.097144","0.093012","0.097221","0.091888","1.59B","4.44%"
"12/15/2023","0.093013","0.098383","0.098702","0.092639","1.92B","-5.46%"
"12/14/2023","0.098382","0.096391","0.098706","0.094407","2.17B","2.06%"
"12/13/2023","0.096394","0.093792","0.097559","0.090076","2.44B","2.77%"
"12/12/2023","0.093791","0.094081","0.097720","0.091240","2.82B","-0.32%"
"12/11/2023","0.094090","0.101742","0.106783","0.091159","5.41B","-7.49%"
"12/10/2023","0.101711","0.098408","0.102570","0.096717","1.97B","3.35%"
"12/09/2023","0.098411","0.101494","0.104721","0.097685","3.29B","-3.05%"
"12/08/2023","0.101504","0.095917","0.103568","0.095552","3.25B","5.87%"
"12/07/2023","0.095879","0.094901","0.098108","0.093017","3.96B","1.03%"
"12/06/2023","0.094903","0.094260","0.105768","0.093407","7.64B","0.76%"
"12/05/2023","0.094188","0.091779","0.095501","0.087496","3.88B","2.62%"
"12/04/2023","0.091780","0.085674","0.092389","0.085299","4.27B","7.12%"
"12/03/2023","0.085677","0.086118","0.087229","0.083675","1.89B","-0.51%"
"12/02/2023","0.086119","0.083816","0.086554","0.083237","1.59B","2.74%"
"12/01/2023","0.083819","0.083396","0.084911","0.082274","1.78B","0.51%"
"11/30/2023","0.083390","0.080411","0.084273","0.080368","2.23B","3.72%"
"11/29/2023","0.080401","0.080742","0.082959","0.079659","2.22B","-0.42%"
"11/28/2023","0.080737","0.078808","0.080913","0.076772","2.46B","2.47%"
"11/27/2023","0.078791","0.078622","0.081402","0.076898","2.89B","0.19%"
"11/26/2023","0.078640","0.078810","0.078871","0.075836","1.20B","-0.22%"
"11/25/2023","0.078812","0.078147","0.079094","0.077515","1.05B","0.85%"
"11/24/2023","0.078148","0.076129","0.078554","0.076017","1.39B","2.66%"
"11/23/2023","0.076126","0.075743","0.076359","0.074990","1.03B","0.51%"
"11/22/2023","0.075737","0.071804","0.076573","0.071663","1.80B","5.48%"
"11/21/2023","0.071804","0.077710","0.078714","0.071074","3.83B","-7.60%"
"11/20/2023","0.077710","0.080447","0.082187","0.077405","2.69B","-3.41%"
"11/19/2023","0.080451","0.080271","0.080651","0.077578","2.46B","0.22%"
"11/18/2023","0.080271","0.086513","0.086644","0.079500","5.19B","-7.22%"
"11/17/2023","0.086521","0.079549","0.087445","0.079130","8.05B","8.75%"
"11/16/2023","0.079556","0.076242","0.083229","0.075968","6.31B","4.34%"
"11/15/2023","0.076243","0.072423","0.076520","0.072316","2.11B","5.28%"
"11/14/2023","0.072423","0.074567","0.075507","0.069681","3.12B","-2.87%"
"11/13/2023","0.074566","0.077925","0.079530","0.073881","3.74B","-4.31%"
"11/12/2023","0.077925","0.078567","0.080252","0.075602","3.18B","-0.82%"
"11/11/2023","0.078567","0.075426","0.081803","0.074628","5.61B","4.16%"
"11/10/2023","0.075427","0.073552","0.075562","0.072743","2.66B","2.55%"
"11/09/2023","0.073549","0.075311","0.077849","0.068625","4.02B","-2.33%"
"11/08/2023","0.075306","0.073367","0.076834","0.072825","2.33B","2.62%"
"11/07/2023","0.073382","0.076415","0.076467","0.071575","3.29B","-3.98%"
"11/06/2023","0.076426","0.071116","0.076526","0.070304","2.73B","7.47%"
"11/05/2023","0.071116","0.069085","0.071720","0.068870","1.79B","2.93%"
"11/04/2023","0.069090","0.068087","0.069266","0.067950","758.04M","1.47%"
"11/03/2023","0.068087","0.067893","0.068234","0.066375","1.08B","0.29%"
"11/02/2023","0.067893","0.068958","0.070768","0.066749","2.22B","-1.54%"
"11/01/2023","0.068957","0.068279","0.069610","0.065872","2.20B","0.99%"
"10/31/2023","0.068279","0.069584","0.070814","0.066167","2.18B","-1.87%"
"10/30/2023","0.069583","0.069358","0.070324","0.067998","1.23B","0.33%"
"10/29/2023","0.069358","0.069016","0.070165","0.067541","668.72M","0.50%"
"10/28/2023","0.069016","0.067795","0.069768","0.067519","890.07M","1.80%"
"10/27/2023","0.067796","0.071849","0.072352","0.067369","2.06B","-5.64%"
"10/26/2023","0.071850","0.068325","0.075095","0.067859","4.45B","5.17%"
"10/25/2023","0.068320","0.066569","0.069695","0.064908","2.60B","2.63%"
"10/24/2023","0.066567","0.067443","0.069908","0.064818","3.09B","-1.30%"
"10/23/2023","0.067445","0.061677","0.067817","0.061312","2.77B","9.34%"
"10/22/2023","0.061683","0.061203","0.061725","0.059906","516.33M","0.78%"
"10/21/2023","0.061203","0.059906","0.061430","0.059455","518.00M","2.16%"
"10/20/2023","0.059906","0.058878","0.060386","0.058637","485.43M","1.75%"
"10/19/2023","0.058878","0.058583","0.058896","0.057868","337.78M","0.51%"
"10/18/2023","0.058581","0.059036","0.059270","0.058295","347.79M","-0.77%"
"10/17/2023","0.059034","0.060009","0.060164","0.058552","803.86M","-1.62%"
"10/16/2023","0.060009","0.059310","0.061622","0.059256","1.22B","1.19%"
"10/15/2023","0.059304","0.059846","0.059859","0.059019","387.94M","-0.91%"
"10/14/2023","0.059846","0.058390","0.059978","0.058352","482.65M","2.49%"
"10/13/2023","0.058392","0.057885","0.058807","0.057792","636.13M","0.85%"
"10/12/2023","0.057899","0.058511","0.058518","0.057400","524.59M","-1.05%"
"10/11/2023","0.058511","0.059136","0.059472","0.057698","633.47M","-1.05%"
"10/10/2023","0.059133","0.058728","0.059231","0.058476","495.05M","0.69%"
"10/09/2023","0.058727","0.060958","0.060996","0.057764","1.08B","-3.66%"
"10/08/2023","0.060957","0.061424","0.061592","0.060743","340.19M","-0.76%"
"10/07/2023","0.061425","0.061366","0.061656","0.061055","421.86M","0.09%"
"10/06/2023","0.061366","0.060850","0.061549","0.060741","366.35M","0.85%"
"10/05/2023","0.060850","0.061467","0.061648","0.060770","311.88M","-1.00%"
"10/04/2023","0.061467","0.061374","0.061577","0.060172","444.53M","0.15%"
"10/03/2023","0.061374","0.062010","0.062289","0.061140","842.74M","-1.02%"
"10/02/2023","0.062007","0.063180","0.064054","0.061473","1.52B","-1.86%"
"10/01/2023","0.063180","0.062072","0.063556","0.061743","601.71M","1.79%"
"09/30/2023","0.062072","0.062132","0.062675","0.061732","450.75M","-0.10%"
"09/29/2023","0.062132","0.061493","0.062350","0.061310","492.51M","1.03%"
"09/28/2023","0.061496","0.060515","0.061656","0.060367","564.83M","1.62%"
"09/27/2023","0.060515","0.060609","0.061378","0.060180","844.22M","-0.16%"
"09/26/2023","0.060609","0.060942","0.061124","0.059705","400.87M","-0.54%"
"09/25/2023","0.060940","0.060687","0.061221","0.060249","396.47M","0.41%"
"09/24/2023","0.060690","0.061516","0.061737","0.060537","434.05M","-1.34%"
"09/23/2023","0.061516","0.061525","0.061951","0.061289","469.12M","-0.01%"
"09/22/2023","0.061521","0.061311","0.061867","0.060821","725.47M","0.34%"
"09/21/2023","0.061311","0.062624","0.063400","0.061121","1.08B","-2.10%"
"09/20/2023","0.062625","0.062687","0.063007","0.061755","953.06M","-0.10%"
"09/19/2023","0.062688","0.061987","0.063213","0.061902","1.05B","1.13%"
"09/18/2023","0.061987","0.061476","0.062798","0.060992","1.03B","0.83%"
"09/17/2023","0.061476","0.062130","0.062539","0.061065","627.17M","-1.05%"
"09/16/2023","0.062131","0.062498","0.062946","0.061771","548.81M","-0.59%"
"09/15/2023","0.062499","0.062093","0.062925","0.061390","642.87M","0.65%"
"09/14/2023","0.062093","0.061258","0.062432","0.061092","920.64M","1.36%"
"09/13/2023","0.061259","0.060882","0.061706","0.060504","932.90M","0.62%"
"09/12/2023","0.060882","0.060479","0.062297","0.060433","1.15B","0.66%"
"09/11/2023","0.060480","0.061310","0.061975","0.059406","1.24B","-1.35%"
"09/10/2023","0.061310","0.063377","0.063395","0.060468","1.03B","-3.26%"
"09/09/2023","0.063377","0.063694","0.063893","0.063255","380.21M","-0.49%"
"09/08/2023","0.063691","0.063651","0.063973","0.062487","661.05M","0.06%"
"09/07/2023","0.063651","0.063641","0.063826","0.062796","737.47M","0.01%"
"09/06/2023","0.063641","0.064017","0.064598","0.062724","961.04M","-0.59%"
"09/05/2023","0.064019","0.063253","0.064327","0.062893","961.58M","1.21%"
"09/04/2023","0.063255","0.063148","0.063822","0.062274","713.59M","0.17%"
"09/03/2023","0.063148","0.063475","0.063763","0.062799","648.14M","-0.52%"
"09/02/2023","0.063475","0.063883","0.064772","0.062780","930.48M","-0.64%"
"09/01/2023","0.063886","0.063756","0.064206","0.062378","1.08B","0.20%"
"08/31/2023","0.063756","0.065891","0.066981","0.062918","1.49B","-3.24%"
"08/30/2023","0.065892","0.066401","0.066451","0.064517","1.14B","-0.78%"
"08/29/2023","0.066413","0.063447","0.068260","0.062425","1.79B","4.68%"
"08/28/2023","0.063447","0.063174","0.063635","0.062072","658.65M","0.43%"
"08/27/2023","0.063176","0.062890","0.063633","0.062702","548.70M","0.45%"
"08/26/2023","0.062890","0.063118","0.063367","0.062637","470.52M","-0.36%"
"08/25/2023","0.063118","0.063069","0.063141","0.061786","803.55M","0.07%"
"08/24/2023","0.063075","0.063797","0.064039","0.062053","897.94M","-1.13%"
"08/23/2023","0.063797","0.062566","0.064771","0.062468","1.28B","1.96%"
"08/22/2023","0.062571","0.062511","0.063248","0.060545","1.21B","0.10%"
"08/21/2023","0.062511","0.063837","0.064098","0.060543","1.16B","-2.08%"
"08/20/2023","0.063837","0.063793","0.064686","0.063416","794.50M","0.07%"
"08/19/2023","0.063792","0.063251","0.064444","0.063105","934.53M","0.87%"
"08/18/2023","0.063239","0.060999","0.063817","0.060002","2.08B","3.62%"
"08/17/2023","0.061029","0.067207","0.068393","0.056911","2.66B","-9.20%"
"08/16/2023","0.067209","0.070933","0.071228","0.066133","1.62B","-5.25%"
"08/15/2023","0.070933","0.074687","0.074962","0.069041","1.48B","-5.03%"
"08/14/2023","0.074687","0.074782","0.076942","0.073785","1.32B","-0.15%"
"08/13/2023","0.074799","0.076701","0.076869","0.074327","964.29M","-2.48%"
"08/12/2023","0.076701","0.075723","0.077334","0.075609","1.10B","1.30%"
"08/11/2023","0.075716","0.075864","0.076096","0.075094","752.19M","-0.20%"
"08/10/2023","0.075868","0.075398","0.076902","0.075146","1.12B","0.62%"
"08/09/2023","0.075398","0.074969","0.076159","0.074240","1.01B","0.57%"
"08/08/2023","0.074973","0.073535","0.075470","0.073205","1.09B","1.95%"
"08/07/2023","0.073537","0.074255","0.075659","0.071923","1.19B","-0.97%"
"08/06/2023","0.074255","0.075704","0.076445","0.074166","1.17B","-1.91%"
"08/05/2023","0.075703","0.073453","0.076885","0.072918","1.64B","3.06%"
"08/04/2023","0.073453","0.073585","0.074882","0.072734","1.13B","-0.18%"
"08/03/2023","0.073584","0.074217","0.074990","0.072809","1.24B","-0.85%"
"08/02/2023","0.074214","0.078129","0.078277","0.073858","1.30B","-5.01%"
"08/01/2023","0.078132","0.077830","0.078248","0.075771","1.27B","0.39%"
"07/31/2023","0.077831","0.078021","0.079752","0.076846","1.24B","-0.24%"
"07/30/2023","0.078021","0.080127","0.080492","0.076577","1.48B","-2.61%"
"07/29/2023","0.080109","0.077179","0.081404","0.076893","1.67B","3.80%"
"07/28/2023","0.077177","0.077616","0.077875","0.076086","1.28B","-0.57%"
"07/27/2023","0.077616","0.077947","0.079824","0.076697","1.89B","-0.43%"
"07/26/2023","0.077948","0.081852","0.082251","0.076873","3.22B","-4.76%"
"07/25/2023","0.081847","0.074200","0.083700","0.073638","5.29B","10.31%"
"07/24/2023","0.074199","0.071788","0.077514","0.070272","4.83B","3.36%"
"07/23/2023","0.071785","0.070490","0.072896","0.070053","998.34M","1.85%"
"07/22/2023","0.070481","0.073225","0.073288","0.069806","1.27B","-3.63%"
"07/21/2023","0.073136","0.070586","0.076687","0.070288","2.71B","3.62%"
"07/20/2023","0.070578","0.070031","0.073822","0.069374","2.25B","0.78%"
"07/19/2023","0.070033","0.068663","0.071396","0.068327","1.62B","1.99%"
"07/18/2023","0.068665","0.069835","0.070309","0.067291","1.06B","-1.68%"
"07/17/2023","0.069836","0.069530","0.073065","0.067964","1.84B","0.44%"
"07/16/2023","0.069530","0.071951","0.072213","0.069070","1.50B","-3.36%"
"07/15/2023","0.071951","0.068505","0.074861","0.067728","3.44B","5.01%"
"07/14/2023","0.068517","0.070382","0.072979","0.066653","2.38B","-2.67%"
"07/13/2023","0.070395","0.065031","0.071629","0.064585","2.24B","8.25%"
"07/12/2023","0.065031","0.065271","0.065619","0.063864","527.94M","-0.36%"
"07/11/2023","0.065269","0.065233","0.065483","0.064427","502.95M","0.06%"
"07/10/2023","0.065233","0.065362","0.066148","0.063728","960.79M","-0.20%"
"07/09/2023","0.065364","0.065734","0.066350","0.065203","447.70M","-0.56%"
"07/08/2023","0.065734","0.065405","0.066072","0.064763","484.92M","0.50%"
"07/07/2023","0.065405","0.064882","0.065855","0.064212","693.76M","0.81%"
"07/06/2023","0.064880","0.067010","0.068518","0.064748","982.49M","-3.18%"
"07/05/2023","0.067013","0.068913","0.069215","0.065656","965.54M","-2.76%"
"07/04/2023","0.068913","0.068441","0.071739","0.067817","1.67B","0.73%"
"07/03/2023","0.068413","0.067975","0.068782","0.067339","883.99M","0.64%"
"07/02/2023","0.067975","0.068503","0.068978","0.066070","1.31B","-0.77%"
"07/01/2023","0.068503","0.066492","0.071131","0.066403","2.02B","2.96%"
"06/30/2023","0.066535","0.063421","0.066839","0.062026","1.98B","4.91%"
"06/29/2023","0.063421","0.062550","0.064079","0.062441","744.75M","1.40%"
"06/28/2023","0.062547","0.065560","0.065892","0.060681","1.10B","-4.60%"
"06/27/2023","0.065560","0.064757","0.065756","0.064483","857.15M","1.22%"
"06/26/2023","0.064767","0.066719","0.066814","0.063505","1.19B","-2.90%"
"06/25/2023","0.066704","0.066708","0.067992","0.066437","694.42M","0.00%"
"06/24/2023","0.066708","0.068224","0.068415","0.065442","1.10B","-2.22%"
"06/23/2023","0.068220","0.065567","0.069946","0.065365","1.27B","4.05%"
"06/22/2023","0.065567","0.065642","0.069278","0.065427","1.49B","-0.12%"
"06/21/2023","0.065644","0.063108","0.066737","0.062845","1.42B","4.02%"
"06/20/2023","0.063108","0.062429","0.063108","0.060782","696.97M","1.09%"
"06/19/2023","0.062429","0.062107","0.062755","0.061574","533.66M","0.52%"
"06/18/2023","0.062107","0.062193","0.063901","0.061409","938.05M","-0.14%"
"06/17/2023","0.062193","0.062172","0.062927","0.061778","544.38M","0.03%"
"06/16/2023","0.062172","0.061510","0.062744","0.060910","736.34M","1.08%"
"06/15/2023","0.061509","0.060413","0.061948","0.059738","774.12M","1.81%"
"06/14/2023","0.060413","0.061725","0.062178","0.058498","988.86M","-2.13%"
"06/13/2023","0.061726","0.061436","0.062642","0.060637","721.04M","0.47%"
"06/12/2023","0.061436","0.061528","0.061690","0.060090","788.59M","-0.15%"
"06/11/2023","0.061528","0.061765","0.062847","0.061089","875.00M","-0.38%"
"06/10/2023","0.061765","0.069462","0.070869","0.055888","3.58B","-11.08%"
"06/09/2023","0.069462","0.067941","0.071069","0.067451","914.85M","2.24%"
"06/08/2023","0.067941","0.067284","0.068448","0.066998","523.93M","0.98%"
"06/07/2023","0.067284","0.070250","0.070291","0.066743","903.49M","-4.22%"
"06/06/2023","0.070250","0.066441","0.071971","0.065983","1.49B","5.73%"
"06/05/2023","0.066441","0.072481","0.072684","0.063674","1.74B","-8.34%"
"06/04/2023","0.072487","0.072709","0.073299","0.072368","361.80M","-0.30%"
"06/03/2023","0.072708","0.072571","0.072974","0.072207","297.37M","0.19%"
"06/02/2023","0.072571","0.071427","0.073268","0.071052","519.35M","1.59%"
"06/01/2023","0.071434","0.071659","0.072173","0.070783","485.33M","-0.32%"
"05/31/2023","0.071661","0.072312","0.072673","0.070738","574.92M","-0.90%"
"05/30/2023","0.072312","0.073136","0.073449","0.072153","682.57M","-1.12%"
"05/29/2023","0.073135","0.073537","0.073975","0.072721","414.39M","-0.55%"
"05/28/2023","0.073537","0.072608","0.073959","0.071889","564.40M","1.28%"
"05/27/2023","0.072608","0.070962","0.073366","0.070839","474.84M","2.32%"
"05/26/2023","0.070962","0.070882","0.071349","0.070382","558.07M","0.11%"
"05/25/2023","0.070884","0.070650","0.071011","0.068890","652.66M","0.32%"
"05/24/2023","0.070656","0.072877","0.072881","0.069765","814.18M","-3.05%"
"05/23/2023","0.072880","0.072920","0.073901","0.072465","471.06M","-0.05%"
"05/22/2023","0.072920","0.072114","0.073976","0.070990","651.39M","1.12%"
"05/21/2023","0.072114","0.073628","0.073979","0.071991","409.63M","-2.06%"
"05/20/2023","0.073629","0.073494","0.073846","0.073085","289.95M","0.18%"
"05/19/2023","0.073494","0.073430","0.074024","0.073030","484.32M","0.09%"
"05/18/2023","0.073430","0.074833","0.074892","0.071695","1.06B","-1.81%"
"05/17/2023","0.074784","0.072751","0.075424","0.072340","1.09B","2.79%"
"05/16/2023","0.072751","0.071952","0.073238","0.070924","578.78M","1.11%"
"05/15/2023","0.071953","0.071967","0.073549","0.070961","728.58M","-0.02%"
"05/14/2023","0.071967","0.071666","0.072629","0.071219","363.44M","0.42%"
"05/13/2023","0.071665","0.072367","0.072398","0.071357","434.51M","-0.97%"
"05/12/2023","0.072369","0.071957","0.072616","0.069362","1.29B","0.58%"
"05/11/2023","0.071955","0.073130","0.073160","0.069324","1.18B","-1.64%"
"05/10/2023","0.073154","0.073115","0.074658","0.070594","1.19B","0.05%"
"05/09/2023","0.073114","0.072416","0.073341","0.072130","770.90M","0.97%"
"05/08/2023","0.072415","0.076502","0.077086","0.070287","1.49B","-5.34%"
"05/07/2023","0.076502","0.076741","0.077487","0.076277","615.95M","-0.31%"
"05/06/2023","0.076741","0.080203","0.080454","0.075910","1.14B","-4.31%"
"05/05/2023","0.080201","0.078390","0.081456","0.077674","1.07B","2.31%"
"05/04/2023","0.078390","0.079603","0.079702","0.077972","709.51M","-1.52%"
